GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000136819	9	132584569	132603142	132	12	124176	0.0095551	0.49619	C9orf78
ENSG00000136878	9	132591977	132649107	496	26	128503	-0.91117	0.8189	USP20
ENSG00000187239	9	132644466	132810473	841	50	118908	-0.88115	0.81088	FNBP1
ENSG00000148358	9	132810705	132907448	497	70	115167	-0.88815	0.81277	GPR107
ENSG00000196979	9	132897889	132911498	93	21	113008	-0.93278	0.82453	AL360004.1
ENSG00000107130	9	132929857	133004583	432	86	113681	-0.89668	0.81505	NCS1
ENSG00000148357	9	133041882	133314510	744	155	115944	0.3596	0.35957	HMCN2
ENSG00000215428	9	133269029	133287639	122	51	113686	-0.755	0.77487	AL354898.1
ENSG00000130707	9	133315316	133381661	312	67	111651	-1.4026	0.91963	ASS1
ENSG00000107164	9	133449352	133518739	304	60	109327	0.15757	0.4374	FUBP3
ENSG00000130711	9	133534981	133563368	155	39	115449	0.20944	0.41705	PRDM12
ENSG00000130713	9	133564108	133585248	98	31	101929	0.9161	0.17981	EXOSC2
ENSG00000097007	9	133584333	133768062	915	94	109683	0.64629	0.25905	ABL1
ENSG00000188710	9	133763815	133774225	77	30	114109	0.97031	0.16595	QRFP
ENSG00000130720	9	133772825	133819673	328	55	113318	1.8446	0.032547	FIBCD1
ENSG00000050555	9	133879469	133974860	553	107	110300	1.9037	0.028472	LAMC3
ENSG00000126878	9	133966863	134003539	170	53	110866	1.2105	0.11305	AIF1L
ENSG00000126883	9	133995948	134115057	397	38	111653	-0.17022	0.56758	NUP214
ENSG00000126882	9	134128463	134156934	118	41	101707	-0.78216	0.78294	FAM78A
ENSG00000160539	9	134160081	134189649	156	31	112541	1.9042	0.028444	PPAPDC3
ENSG00000130723	9	134264480	134380584	427	53	113644	2.2349	0.012712	PRRC2B
ENSG00000130714	9	134373289	134404193	154	21	122864	1.1213	0.13108	POMT1
ENSG00000130717	9	134394188	134411655	93	26	120694	1.928	0.026925	UCK1
ENSG00000107263	9	134447157	134620461	737	73	122433	2.1633	0.01526	RAPGEF1
ENSG00000160563	9	134730494	134960295	785	83	104445	1.3339	0.091121	MED27
ENSG00000196358	9	135032334	135124921	435	89	109708	-0.17312	0.56872	NTNG2
ENSG00000107290	9	135131743	135235372	602	40	118633	-0.532	0.70264	SETX
ENSG00000125482	9	135246008	135287209	158	45	111331	-0.72271	0.76507	TTF1
ENSG00000188523	9	135280430	135453704	780	140	119689	0.9844	0.16246	C9orf171
ENSG00000125492	9	135452572	135470653	63	30	103934	-0.51407	0.6964	BARHL1
ENSG00000125485	9	135463384	135550788	358	66	110832	-1.3505	0.91157	DDX31
ENSG00000125484	9	135540422	135575342	169	29	116973	-1.1699	0.87897	GTF3C4
ENSG00000165695	9	135595965	135759164	809	98	112817	1.8723	0.030585	AK8
ENSG00000165698	9	135748414	135770588	83	33	112373	2.3429	0.009566	C9orf9
ENSG00000165699	9	135761735	135825020	247	51	116457	1.0863	0.13868	TSC1
ENSG00000165702	9	135815932	135872083	338	87	115296	0.55449	0.28962	GFI1B
ENSG00000148308	9	135901076	135938890	215	48	102694	-0.031001	0.51237	GTF3C5
ENSG00000170835	9	135932365	135952248	80	38	94023	1.4643	0.071562	CEL
ENSG00000160271	9	135968107	136044301	449	85	108845	0.4497	0.32646	RALGDS
ENSG00000148288	9	136023340	136044332	146	60	108334	0.47524	0.31731	GBGT1
ENSG00000171102	9	136075664	136089630	113	29	120194	1.6062	0.05411	OBP2B
ENSG00000148296	9	136192552	136208235	86	25	117060	-0.227	0.58979	SURF6
ENSG00000148297	9	136200160	136219986	97	35	111812	-0.74397	0.77155	MED22
ENSG00000148303	9	136210069	136223281	72	24	109456	-0.18817	0.57463	RPL7A
ENSG00000148290	9	136213610	136228552	88	25	111495	0.085876	0.46578	SURF1
ENSG00000148291	9	136218428	136233045	81	26	108396	-0.39851	0.65487	SURF2
ENSG00000148248	9	136223325	136247970	129	41	108210	0.0075359	0.49699	SURF4
ENSG00000198870	9	136238117	136276220	250	33	115793	-0.32283	0.62659	C9orf96
ENSG00000148300	9	136266186	136288164	176	23	122234	-0.37355	0.64563	REXO4
ENSG00000160323	9	136274478	136329508	303	46	120381	-0.20498	0.58121	ADAMTS13
ENSG00000160325	9	136320089	136340970	96	36	114696	0.86822	0.19264	CACFD1
ENSG00000160326	9	136331217	136349259	91	39	112647	0.48116	0.3152	SLC2A6
ENSG00000187616	9	136374708	136398734	131	45	101042	-0.71153	0.76162	TMEM8C
ENSG00000197859	9	136392286	136445641	206	43	92011	0.41104	0.34052	ADAMTSL2
ENSG00000196990	9	136439079	136456319	47	21	101740	1.8509	0.03209	FAM163B
ENSG00000123454	9	136496482	136529466	232	65	118356	0.067833	0.47296	DBH
ENSG00000123453	9	136523682	136610077	581	84	111868	4.2182	1.2314e-05	SARDH
ENSG00000160293	9	136622016	136862726	1886	176	113582	0.16286	0.43531	VAV2
ENSG00000169925	9	136890427	136938657	338	47	108703	3.3376	0.00042256	BRD3
ENSG00000196363	9	136995487	137030093	304	27	102381	1.3934	0.081755	WDR5
ENSG00000186350	9	137203944	137337431	802	87	103750	-0.46638	0.67953	RXRA
ENSG00000130635	9	137528620	137741686	1658	171	111857	0.71618	0.23694	COL5A1
ENSG00000160339	9	137767654	137784924	160	41	113132	-0.14811	0.55887	FCN2
ENSG00000085265	9	137796431	137814809	121	30	107056	-1.0502	0.85318	FCN1
ENSG00000130558	9	137962268	138018025	486	103	113906	0.76146	0.22319	OLFM1
ENSG00000269408	9	138145512	138156275	98	41	104147	-0.64357	0.74007	AL390778.1
ENSG00000178243	9	138230095	138243408	73	17	118640	-0.62911	0.73536	C9orf62
ENSG00000196422	9	138365925	138385739	122	43	106274	2.0249	0.02144	PPP1R26
ENSG00000160345	9	138382027	138398580	113	32	109411	0.46765	0.32002	C9orf116
ENSG00000122140	9	138386830	138401519	89	20	103606	0.32033	0.37436	MRPS2
ENSG00000160349	9	138408284	138423378	122	40	99081	0.27502	0.39165	LCN1
ENSG00000122136	9	138432985	138446815	111	24	114845	-0.35843	0.63999	OBP2A
ENSG00000122133	9	138448602	138463801	101	34	107503	-0.93048	0.82394	PAEP
ENSG00000204007	9	138510502	138536386	162	43	116139	1.0649	0.14345	GLT6D1
ENSG00000148386	9	138550168	138563268	112	37	113898	1.9412	0.026116	LCN9
ENSG00000165643	9	138580253	138596374	144	33	117584	-1.2938	0.90214	SOHLH1
ENSG00000107147	9	138589031	138689992	758	105	111653	-0.72622	0.76615	KCNT1
ENSG00000130559	9	138695333	138804074	403	80	105579	-1.3765	0.91566	CAMSAP1
ENSG00000130560	9	138819815	138858226	226	42	114007	-0.12547	0.54993	UBAC1
ENSG00000148411	9	138893383	138992131	564	100	111347	0.23917	0.40549	NACC2
ENSG00000238227	9	139001427	139015731	81	32	105150	-1.8757	0.96965	C9orf69
ENSG00000107187	9	139083096	139101955	114	42	100783	-0.12082	0.54808	LHX3
ENSG00000165661	9	139093179	139142687	337	64	99894	0.17291	0.43136	QSOX2
ENSG00000267845	9	139214089	139224640	71	29	88227	1.0036	0.15779	DKFZP434A062
ENSG00000160360	9	139216932	139259057	331	79	98345	5.1659	1.1963e-07	GPSM1
ENSG00000213221	9	139248932	139263241	103	39	108196	4.2199	1.222e-05	DNLZ
ENSG00000187796	9	139251355	139273133	151	40	110921	3.7498	8.8483e-05	CARD9
ENSG00000165684	9	139265029	139298249	181	34	117144	3.0461	0.0011592	SNAPC4
ENSG00000165689	9	139291377	139310061	138	35	111342	2.6885	0.0035889	SDCCAG3
ENSG00000165688	9	139300110	139323213	174	38	112443	2.8491	0.0021923	PMPCA
ENSG00000148384	9	139318071	139339274	130	28	118786	3.149	0.00081912	INPP5E
ENSG00000148396	9	139329549	139377141	246	55	105541	2.1194	0.01703	SEC16A
ENSG00000196366	9	139372947	139385518	78	23	111339	2.3804	0.008647	C9orf163
ENSG00000148400	9	139383896	139445314	384	85	106588	1.1758	0.11984	NOTCH1
ENSG00000172889	9	139548308	139572130	134	37	101879	2.7211	0.0032531	EGFL7
ENSG00000169692	9	139562595	139586875	125	50	97399	4.2402	1.1166e-05	AGPAT2
ENSG00000165716	9	139602022	139623502	131	35	108279	1.4956	0.067379	FAM69B
ENSG00000187922	9	139627619	139642808	82	25	101086	0.16253	0.43545	LCN10
ENSG00000204003	9	139627619	139647905	108	28	105336	-0.21757	0.58612	LCN6
ENSG00000267206	9	139633463	139647980	80	22	106004	-0.2681	0.60569	LCN6
ENSG00000204001	9	139643838	139657678	89	16	117033	-0.28362	0.61165	LCN8
ENSG00000177984	9	139649086	139665707	98	18	110999	0.49174	0.31145	LCN15
ENSG00000244187	9	139680807	139692709	58	10	123964	1.536	0.062274	TMEM141
ENSG00000272896	9	139680831	139700047	91	21	112491	1.6813	0.046353	RP11-216L13.17
ENSG00000213213	9	139685802	139707193	89	27	103994	1.7149	0.043184	CCDC183
ENSG00000196642	9	139697374	139740639	171	48	94343	0.4621	0.322	RABL6
ENSG00000232434	9	139733867	139746797	43	27	89310	-1.5975	0.94493	C9orf172
ENSG00000054148	9	139738176	139750488	52	27	90649	0.41839	0.33783	PHPT1
ENSG00000177943	9	139740395	139760249	88	32	88349	0.22476	0.41108	MAMDC4
ENSG00000107223	9	139751571	139765738	48	18	91914	0.56072	0.28749	EDF1
ENSG00000127191	9	139771364	139826059	303	38	104472	1.92	0.027432	TRAF2
ENSG00000159069	9	139829887	139844148	104	31	103617	1.2036	0.11437	FBXW5
ENSG00000176919	9	139834698	139846426	90	28	103871	1.454	0.072967	C8G
ENSG00000184925	9	139839003	139854949	111	32	106612	1.5759	0.057524	LCN12
ENSG00000198454	9	139858695	139871442	94	17	113800	0.42425	0.33569	C9orf141
ENSG00000107317	9	139866956	139884887	85	21	106921	2.0745	0.019016	PTGDS
ENSG00000214402	9	139871356	139885862	65	19	104080	2.2402	0.01254	LCNL1
ENSG00000148362	9	139881870	139893436	44	18	105293	2.3655	0.0090035	C9orf142
ENSG00000169583	9	139884087	139896255	57	16	110742	2.779	0.0027267	CLIC3
ENSG00000107331	9	139896686	139928367	148	56	102379	2.2017	0.013844	ABCA2
ENSG00000180539	9	139916916	139936234	84	27	109208	0.17019	0.43243	C9orf139
ENSG00000180549	9	139919626	139932462	48	19	110709	-0.25435	0.60039	FUT7
ENSG00000107281	9	139928922	139945655	92	38	101266	0.13095	0.44791	NPDC1
ENSG00000054179	9	139937550	139953497	81	35	96532	-0.026445	0.51055	ENTPD2
ENSG00000186193	9	139951581	139970040	107	40	99007	0.24639	0.40269	SAPCD2
ENSG00000197355	9	139966953	139983991	93	32	97422	-0.059043	0.52354	UAP1L1
ENSG00000268996	9	139975807	139986121	47	16	89714	-0.088251	0.53516	AL807752.1
ENSG00000177239	9	139976379	140008635	229	42	91129	0.0050892	0.49797	MAN1B1
ENSG00000176978	9	139999994	140014629	126	48	94280	0.45799	0.32348	DPP7
ENSG00000176884	9	140027842	140068207	147	55	98220	1.5783	0.05725	GRIN1
ENSG00000184709	9	140058210	140069503	28	21	90507	-0.11929	0.54748	LRRC26
ENSG00000185863	9	140060310	140071861	40	28	93082	-0.392	0.65247	TMEM210
ENSG00000176248	9	140064236	140087989	110	29	98203	-0.27045	0.60659	ANAPC2
ENSG00000176101	9	140078099	140089822	55	17	94704	-0.33782	0.63225	SSNA1
ENSG00000176058	9	140081069	140103645	86	27	94041	-0.65238	0.74292	TPRN
ENSG00000187713	9	140093534	140105090	46	21	93418	-0.96147	0.83184	TMEM203
ENSG00000188566	9	140095147	140116461	94	36	94014	-1.1277	0.87027	NDOR1
ENSG00000212864	9	140109707	140121033	43	18	91656	-0.62128	0.73279	RNF208
ENSG00000197191	9	140114087	140125763	37	18	89001	-0.95273	0.82964	C9orf169
ENSG00000233198	9	140117018	140129090	51	28	84661	-1.152	0.87535	RNF224
ENSG00000198569	9	140120209	140136006	85	35	86121	-1.227	0.8901	SLC34A3
ENSG00000188229	9	140130665	140143159	63	26	88677	-0.47978	0.68431	TUBB4B
ENSG00000188163	9	140133036	140147222	67	26	90529	-0.16237	0.56449	FAM166A
ENSG00000197768	9	140140713	140152934	49	13	96456	0.4178	0.33805	C9orf173
ENSG00000188986	9	140144625	140172998	126	17	98987	0.56427	0.28629	NELFB
ENSG00000198113	9	140167201	140182093	55	24	90305	0.14131	0.44381	TOR4A
ENSG00000198435	9	140189083	140201703	43	20	79591	-0.11194	0.54456	NRARP
ENSG00000187609	9	140196348	140322714	792	140	84724	-0.18569	0.57365	EXD3
ENSG00000188747	9	140312802	140333858	127	42	89458	0.40553	0.34254	NOXA1
ENSG00000188833	9	140323816	140341268	77	31	88511	-0.11278	0.5449	ENTPD8
ENSG00000165802	9	140337022	140358786	85	36	82283	0.68838	0.24561	NSMF
ENSG00000130653	9	140349404	140449986	503	104	89140	0.9877	0.16165	PNPLA7
ENSG00000182154	9	140440651	140452007	45	19	99240	-0.54732	0.70792	MRPL41
ENSG00000148399	9	140444356	140478387	122	39	93436	-0.034223	0.51365	DPH7
ENSG00000165724	9	140471531	140489942	75	25	100689	0.43971	0.33008	ZMYND19
ENSG00000197070	9	140495106	140514812	81	28	99967	0.48372	0.31429	ARRDC1
ENSG00000203993	9	140504784	140518358	61	26	95283	0.32457	0.37275	C9orf37
ENSG00000181090	9	140508444	140769468	1401	112	100972	0.15134	0.43985	EHMT1
ENSG00000148408	9	140767241	141024076	1044	93	98620	-0.085672	0.53414	CACNA1B
ENSG00000173876	10	87828	125103	175	37	100189	-0.40912	0.65877	TUBB8
ENSG00000015171	10	175405	305577	439	56	107702	-1.2482	0.89402	ZMYND11
ENSG00000151240	10	315130	740683	2461	85	97625	-1.2002	0.88497	DIP2C
ENSG00000180525	10	690888	716109	96	33	91444	-0.57955	0.71889	PRR26
ENSG00000107929	10	850484	982564	499	51	114395	1.1082	0.13388	LARP4B
ENSG00000205740	10	1012097	1039281	157	42	107943	2.999	0.0013545	AL359878.1
ENSG00000107937	10	1029338	1070876	251	53	112484	2.7434	0.0030406	GTPBP4
ENSG00000148377	10	1059847	1076799	115	34	114442	2.7077	0.0033876	IDI2
ENSG00000067064	10	1080848	1100110	119	22	106414	1.2522	0.10524	IDI1
ENSG00000047056	10	1090478	1183237	547	60	114003	0.90015	0.18402	WDR37
ENSG00000185736	10	1223073	1784670	3819	313	115675	-0.73592	0.76911	ADARB2
ENSG00000067057	10	3103525	3184904	893	122	115803	0.18431	0.42688	PFKP
ENSG00000107959	10	3174920	3220003	354	51	116702	-1.5342	0.93751	PITRM1
ENSG00000067082	10	3813188	3832473	79	24	120508	2.8828	0.001971	KLF6
ENSG00000165568	10	4823821	4895254	598	52	128444	0.50646	0.30627	AKR1E2
ENSG00000187134	10	4929796	5030475	642	61	118114	-0.14402	0.55726	AKR1C1
ENSG00000151632	10	5024967	5065223	328	45	116845	-0.1313	0.55223	AKR1C2
ENSG00000196139	10	5072546	5154878	662	66	118681	0.84334	0.19952	AKR1C3
ENSG00000196326	10	5191335	5249449	394	39	119377	0.44138	0.32947	AKR1CL1
ENSG00000198610	10	5232425	5265912	249	29	122403	0.8986	0.18443	AKR1C4
ENSG00000178473	10	5401972	5421169	169	36	103031	0.21101	0.41644	UCN3
ENSG00000178462	10	5430061	5451793	108	18	121770	2.7806	0.002713	TUBAL3
ENSG00000173848	10	5449514	5505426	190	33	114665	2.7001	0.0034658	NET1
ENSG00000178372	10	5535658	5546533	68	25	106365	-0.047877	0.51909	CALML5
ENSG00000178363	10	5561924	5573225	65	33	117729	0.59774	0.27501	CALML3
ENSG00000196372	10	5675830	5713558	291	66	124444	2.1446	0.01599	ASB13
ENSG00000108021	10	5721801	5810703	382	50	122157	-0.22066	0.58732	FAM208B
ENSG00000057608	10	5802186	5889095	426	67	121194	0.26399	0.39589	GDI2
ENSG00000134461	10	5898580	5936869	266	37	123508	1.094	0.13698	ANKRD16
ENSG00000134452	10	5926535	5984556	354	47	116901	2.6134	0.0044823	FBXO18
ENSG00000134470	10	5985855	6025150	280	56	121307	1.6319	0.051354	IL15RA
ENSG00000134460	10	6047652	6109288	402	73	121964	0.45138	0.32586	IL2RA
ENSG00000134453	10	6125950	6164420	222	55	117850	-0.081151	0.53234	RBM17
ENSG00000170525	10	6181881	6282495	732	189	112185	-1.1931	0.88358	PFKFB3
ENSG00000212743	10	6387278	6399723	70	27	110829	-1.0599	0.8554	DKFZP667F0711
ENSG00000065675	10	6464105	6627263	779	121	113943	0.43807	0.33067	PRKCQ
ENSG00000198879	10	7195586	7458450	1472	154	116521	0.33955	0.3671	SFMBT2
ENSG00000123243	10	7596232	7713961	793	101	110070	1.6311	0.051436	ITIH5
ENSG00000151655	10	7740232	7796483	378	62	118930	0.75587	0.22486	ITIH2
ENSG00000151657	10	7787925	7834990	237	56	116982	-0.49258	0.68884	KIN
ENSG00000165629	10	7825092	7854778	144	29	121087	-1.1142	0.8674	ATP5C1
ENSG00000165632	10	7855467	8063590	1012	69	120262	1.9418	0.02608	TAF3
ENSG00000107485	10	8090567	8122161	185	44	115135	0.4548	0.32463	GATA3
ENSG00000048740	10	11042259	11383674	1741	194	118362	1.4994	0.066882	CELF2
ENSG00000148429	10	11490945	11658753	659	64	119287	0.15095	0.44001	USP6NL
ENSG00000134463	10	11779365	11811069	276	23	101259	0.35605	0.3609	ECHDC3
ENSG00000148426	10	11860338	11919276	285	57	117270	2.1222	0.01691	PROSER2
ENSG00000151461	10	11957021	12090169	656	43	120451	0.21931	0.4132	UPF2
ENSG00000181192	10	12105971	12170224	333	48	115180	0.11093	0.45583	DHTKD1
ENSG00000065665	10	12166636	12216960	234	36	121085	2.1464	0.015919	SEC61A2
ENSG00000165609	10	12202324	12243143	152	52	116964	1.6173	0.052906	NUDT5
ENSG00000151465	10	12232964	12297588	314	55	114556	-0.41022	0.65918	CDC123
ENSG00000183049	10	12386481	12882545	3113	284	118416	0.49997	0.30855	CAMK1D
ENSG00000151468	10	12933627	13146652	1337	150	121825	-0.91244	0.81923	CCDC3
ENSG00000123240	10	13136449	13185291	210	53	119060	1.1552	0.12401	OPTN
ENSG00000065328	10	13198554	13258104	316	70	121581	0.61846	0.26814	MCM10
ENSG00000165623	10	13258767	13281334	163	48	122707	-0.85374	0.80338	UCMA
ENSG00000107537	10	13314796	13349412	222	47	124704	-0.95983	0.83143	PHYH
ENSG00000226209	10	13345145	13355447	60	16	126782	-1.137	0.87224	AL138764.1
ENSG00000086475	10	13354424	13395297	212	38	120404	-1.1125	0.86705	SEPHS1
ENSG00000165626	10	13475484	13575974	507	54	116021	0.45021	0.32628	BEND7
ENSG00000165630	10	13623927	13677868	221	54	114338	-0.65333	0.74323	PRPF18
ENSG00000239665	10	13647047	13715299	406	41	121683	-0.84875	0.80199	RP11-295P9.3
ENSG00000151474	10	13680706	14509141	5369	381	118692	2.4578	0.0069905	FRMD4A
ENSG00000065809	10	14555556	14821896	1527	154	118369	0.15851	0.43703	FAM107B
ENSG00000185267	10	14856249	14885574	111	42	105331	-0.41692	0.66163	CDNF
ENSG00000187522	10	14875163	14918740	118	47	104655	0.70166	0.24145	HSPA14
ENSG00000152455	10	14915819	14951314	120	57	104998	1.176	0.1198	SUV39H2
ENSG00000152457	10	14934358	15001431	300	72	108828	0.13682	0.44559	DCLRE1C
ENSG00000197889	10	14996438	15035049	314	43	117576	-0.38492	0.64985	MEIG1
ENSG00000152463	10	15069226	15120851	319	53	118057	-1.1283	0.87041	OLAH
ENSG00000176244	10	15114522	15135775	146	38	120530	-0.33353	0.63063	ACBD7
ENSG00000176236	10	15132384	15144318	78	21	111079	1.0012	0.15836	C10orf111
ENSG00000152464	10	15134179	15186817	327	47	111925	0.43253	0.33268	RPP38
ENSG00000152465	10	15139583	15215692	429	67	114777	0.51198	0.30433	NMT2
ENSG00000148468	10	15248642	15418061	917	93	115430	-1.0139	0.84468	FAM171A1
ENSG00000077943	10	15550948	15767124	1043	95	114125	0.44976	0.32644	ITGA8
ENSG00000148481	10	15815169	15907519	356	24	93297	-0.59024	0.72248	FAM188A
ENSG00000165983	10	16473942	16560736	451	48	120749	0.29465	0.38413	PTER
ENSG00000165985	10	16550742	16569004	90	25	121663	1.4385	0.075142	C1QL3
ENSG00000148484	10	16627610	16864527	1358	139	112865	2.0081	0.022316	RSU1
ENSG00000107611	10	16860963	17176830	1880	155	119322	1.2429	0.10696	CUBN
ENSG00000107614	10	17179253	17249053	375	28	120482	0.79657	0.21285	TRDMT1
ENSG00000026025	10	17265258	17284592	76	25	112740	0.62538	0.26586	VIM
ENSG00000148488	10	17355382	17501329	952	65	126981	2.6153	0.0044575	ST8SIA6
ENSG00000165996	10	17626958	17664376	195	37	125831	2.3697	0.0089001	PTPLA
ENSG00000136738	10	17681124	17762913	469	41	121953	1.2643	0.10307	STAM
ENSG00000148483	10	17789251	17847867	53	17	79473	0.4329	0.33255	TMEM236
ENSG00000183748	10	17846362	17958178	113	40	76797	0.16119	0.43597	MRC1L1
ENSG00000184040	10	18036218	18094855	47	17	71214	-0.20109	0.57969	TMEM236
ENSG00000120586	10	18093352	18205091	93	36	70959	-0.18836	0.5747	MRC1
ENSG00000148482	10	18235768	18337221	694	85	118906	-0.05196	0.52072	SLC39A12
ENSG00000165995	10	18424606	18835798	2415	210	121781	1.8835	0.029818	CACNB2
ENSG00000241058	10	18829490	18945551	670	43	116282	0.039638	0.48419	NSUN6
ENSG00000271786	10	18926405	18949123	113	26	117100	-0.10836	0.54315	RP11-139J15.7
ENSG00000165997	10	18943334	18975568	164	38	119439	-0.32827	0.62865	ARL5B
ENSG00000204740	10	19487779	20084330	3530	159	117617	-0.49462	0.68956	MALRD1
ENSG00000120594	10	20100168	20583785	2742	161	122022	-1.1949	0.88394	PLXDC2
ENSG00000078114	10	21063902	21468116	1830	158	113171	-1.0627	0.85604	NEBL
ENSG00000204683	10	21409692	21440488	107	33	108899	0.049141	0.4804	C10orf113
ENSG00000204682	10	21776587	21791191	35	22	105995	-1.277	0.89921	CASC10
ENSG00000180592	10	21797407	21819611	44	27	92482	1.1373	0.12771	SKIDA1
ENSG00000078403	10	21818094	22037559	519	100	98344	1.0646	0.14352	MLLT10
ENSG00000136770	10	22040466	22297698	730	63	108969	3.4195	0.00031365	DNAJC1
ENSG00000223601	10	22492743	22503950	50	12	122437	0.79354	0.21373	EBLN1
ENSG00000148444	10	22599903	22614235	32	23	87601	1.7872	0.036951	COMMD3
ENSG00000269897	10	22600317	22623471	45	31	87266	1.4924	0.0678	COMMD3-BMI1
ENSG00000168283	10	22605140	22625413	36	27	84704	2.102	0.017775	BMI1
ENSG00000077327	10	22629399	22748153	344	44	107056	1.6914	0.045376	SPAG6
ENSG00000150867	10	22818778	23008484	930	80	117042	3.7592	8.5223e-05	PIP4K2A
ENSG00000165309	10	23211953	23331518	514	60	113164	0.56783	0.28508	ARMC3
ENSG00000148450	10	23379435	23415942	139	38	114694	1.0649	0.14347	MSRB2
ENSG00000168267	10	23476256	23488181	53	16	103073	3.6417	0.00013544	PTF1A
ENSG00000204566	10	23487745	23533745	164	47	105338	3.1648	0.00077583	C10orf115
ENSG00000179133	10	23551124	23638774	339	56	110099	4.2785	9.4072e-06	C10orf67
ENSG00000165312	10	23723198	23736308	69	12	106614	-0.29997	0.6179	OTUD1
ENSG00000120549	10	23978675	24841772	4071	276	114418	0.25973	0.39754	KIAA1217
ENSG00000269879	10	24765273	24775632	44	11	124204	0.54297	0.29358	AL353583.1
ENSG00000107863	10	24867538	25017597	476	82	108749	2.3662	0.0089868	ARHGAP21
ENSG00000099256	10	25132536	25246533	554	73	120429	-0.83693	0.79868	PRTFDC1
ENSG00000151023	10	25265908	25310089	197	38	104749	0.69812	0.24255	ENKUR
ENSG00000185875	10	25300587	25320593	106	23	113537	0.91227	0.18081	THNSL1
ENSG00000151025	10	25458991	25896155	2461	118	117599	0.011184	0.49554	GPR158
ENSG00000095777	10	26218196	26506456	1712	48	122981	0.13303	0.44708	MYO3A
ENSG00000136750	10	26500236	26598487	513	30	111977	-1.1041	0.86522	GAD2
ENSG00000077420	10	26722132	26861732	771	103	118028	-0.71217	0.76182	APBB1IP
ENSG00000148459	10	26981588	27040727	307	44	121069	0.26502	0.3955	PDSS1
ENSG00000136754	10	27030522	27155016	580	49	121314	-0.50281	0.69245	ABI1
ENSG00000107890	10	27275843	27394421	616	46	122735	0.28852	0.38647	ANKRD26
ENSG00000136758	10	27394383	27449195	274	27	124765	-0.29291	0.61521	YME1L1
ENSG00000120539	10	27438753	27480853	219	31	124751	-0.60748	0.72823	MASTL
ENSG00000107897	10	27479146	27536059	422	24	129457	-0.35702	0.63946	ACBD5
ENSG00000182077	10	27682116	27708297	237	32	121082	0.01164	0.49536	PTCHD3
ENSG00000099246	10	27788197	27836143	187	33	110694	1.0849	0.13898	RAB18
ENSG00000150051	10	27956804	28039989	384	54	115760	0.60693	0.27195	MKX
ENSG00000169126	10	28059115	28292977	947	69	115114	-0.28454	0.612	ARMC4
ENSG00000150054	10	28334922	28628415	1594	69	126646	0.23392	0.40752	MPP7
ENSG00000095787	10	28816422	28917041	316	41	116199	-0.40499	0.65726	WAC
ENSG00000095739	10	28961271	28976868	54	29	112627	-0.25447	0.60044	BAMBI
ENSG00000204365	10	29130337	29175827	304	31	113975	-0.33038	0.62944	C10orf126
ENSG00000120563	10	29572990	29612257	314	44	128730	-0.91649	0.82029	LYZL1
ENSG00000197321	10	29741267	30030710	1860	141	115514	-1.2542	0.89511	SVIL
ENSG00000165757	10	30296729	30409423	596	81	108862	2.8856	0.0019533	KIAA1462
ENSG00000107951	10	30593730	30668377	376	45	113204	1.0976	0.1362	MTPAP
ENSG00000107968	10	30717866	30755762	171	36	102585	-1.4287	0.92345	MAP3K8
ENSG00000151033	10	30895718	30923691	227	44	114173	-1.1533	0.87561	LYZL2
ENSG00000183621	10	31104136	31325866	1085	56	117695	1.2924	0.09811	ZNF438
ENSG00000148516	10	31602424	31823742	657	54	108852	0.51011	0.30499	ZEB1
ENSG00000165322	10	32089365	32222742	482	45	108614	0.61404	0.26959	ARHGAP12
ENSG00000170759	10	32292938	32350359	179	33	119562	0.94318	0.17279	KIF5B
ENSG00000120616	10	32551679	32672726	603	50	109633	1.6633	0.048122	EPC1
ENSG00000216937	10	32730068	32868492	697	49	120091	0.75339	0.22561	CCDC7
ENSG00000150076	10	32827297	33176802	1742	51	121500	0.92329	0.17793	C10ORF68
ENSG00000150093	10	33184247	33299720	454	58	124313	1.215	0.11219	ITGB1
ENSG00000099250	10	33461420	33630190	853	101	123212	-0.34387	0.63453	NRP1
ENSG00000148498	10	34393488	35109253	2987	136	113138	0.67883	0.24862	PARD3
ENSG00000108094	10	35292479	35384570	401	35	108984	-0.75527	0.77496	CUL2
ENSG00000095794	10	35410719	35506886	381	32	111233	-0.83582	0.79837	CREM
ENSG00000108100	10	35530953	35865852	1074	71	104959	0.95627	0.16947	CCNY
ENSG00000177291	10	35889338	35902863	67	26	119122	1.1291	0.12942	GJD4
ENSG00000177283	10	35922177	35935362	48	20	104509	-1.5368	0.93783	FZD8
ENSG00000229644	10	36805649	36818162	44	15	108050	-1.8476	0.96767	NAMPTL
ENSG00000148513	10	37409785	37678039	1071	70	111305	0.33049	0.37051	ANKRD30A
ENSG00000256892	10	37885366	37896859	66	15	119302	1.2653	0.10287	MTRNR2L7
ENSG00000198105	10	38086751	38152034	287	23	123641	1.3361	0.090764	ZNF248
ENSG00000175395	10	38233500	38270561	132	26	122950	1.4367	0.075406	ZNF25
ENSG00000189180	10	38294578	38359016	226	33	124390	1.5107	0.065438	ZNF33A
ENSG00000075407	10	38378264	38419472	186	18	126804	-0.0063674	0.50254	ZNF37A
ENSG00000225119	10	38712074	38741820	123	19	101695	0.16	0.43644	LINC00999
